,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed
14,2,9.0,18,0.007045099977403879,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.1,1024,3
15,4,9.0,30,0.011502099980134517,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.1,1024,3
16,8,9.0,54,0.01871249999385327,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.1,1024,3
17,16,9.0,102,0.03198359999805689,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.1,1024,3
18,32,8.0,199,0.05736009997781366,"[4, 19, 16, 34, 39, 0, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 21, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.1,1024,3
19,64,7.0,392,0.10379649995593354,"[4, 19, 16, 34, 39, 0, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 21, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 10, 13, 7]",5,0.1,1024,3
20,128,6.0,777,0.20635230001062155,"[4, 19, 0, 34, 39, 0, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 21, 16, 27, 8, 20, 8, 24, 14, 12, 33, 36, 9, 26, 5, 20, 31, 17, 9, 10, 13, 7]",5,0.1,1024,3
21,256,5.0,1546,0.406471700000111,"[4, 19, 0, 34, 39, 0, 35, 1, 18, 2, 23, 35, 20, 1, 22, 28, 7, 33, 32, 21, 16, 27, 34, 20, 8, 24, 14, 12, 33, 36, 9, 26, 5, 20, 31, 17, 9, 10, 13, 7]",5,0.1,1024,3
22,512,0.0,2018,0.5658084999886341,"[4, 19, 0, 11, 39, 0, 35, 1, 18, 2, 23, 35, 26, 1, 22, 28, 7, 33, 32, 25, 16, 8, 34, 20, 3, 24, 14, 12, 33, 36, 9, 27, 5, 16, 31, 17, 9, 10, 6, 24]",5,0.1,1024,3
23,1024,0.0,2018,0.5658084999886341,"[4, 19, 0, 11, 39, 0, 35, 1, 18, 2, 23, 35, 26, 1, 22, 28, 7, 33, 32, 25, 16, 8, 34, 20, 3, 24, 14, 12, 33, 36, 9, 27, 5, 16, 31, 17, 9, 10, 6, 24]",5,0.1,1024,3
24,0,12.0,5,0.0018319999799132347,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",5,0.2,1024,3
25,1,9.0,12,0.005439999978989363,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.2,1024,3
26,2,9.0,18,0.009299099969211966,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.2,1024,3
27,4,9.0,30,0.014685500005725771,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.2,1024,3
28,8,8.0,55,0.023060099978465587,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 11, 9, 32, 13, 7]",5,0.2,1024,3
29,16,8.0,103,0.03693459997884929,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 11, 9, 32, 13, 7]",5,0.2,1024,3
30,32,7.0,200,0.06558850000146776,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 23, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 11, 9, 32, 13, 7]",5,0.2,1024,3
31,64,6.0,393,0.11953969998285174,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 23, 17, 22, 28, 6, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 11, 9, 32, 13, 7]",5,0.2,1024,3
32,128,4.0,779,0.22376349999103695,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 13, 17, 22, 28, 6, 33, 32, 12, 37, 27, 8, 20, 8, 24, 14, 12, 5, 36, 9, 17, 5, 20, 19, 11, 9, 32, 3, 7]",5,0.2,1024,3
33,256,1.0,1550,0.4179129999829456,"[4, 19, 16, 34, 39, 21, 35, 1, 18, 2, 23, 0, 27, 23, 22, 30, 19, 33, 32, 12, 37, 29, 17, 6, 8, 24, 14, 12, 5, 36, 9, 17, 5, 20, 19, 11, 9, 2, 3, 7]",5,0.2,1024,3
34,512,1.0,3086,0.8215715999831446,"[4, 19, 16, 34, 39, 21, 35, 1, 18, 2, 23, 0, 27, 23, 22, 30, 19, 33, 32, 12, 37, 29, 17, 6, 8, 24, 14, 12, 5, 36, 9, 17, 5, 20, 19, 11, 9, 2, 3, 7]",5,0.2,1024,3
35,1024,0.0,3267,0.8716666999971494,"[4, 38, 16, 34, 39, 21, 6, 1, 38, 23, 33, 0, 22, 36, 21, 25, 27, 33, 32, 12, 30, 29, 35, 6, 7, 24, 1, 12, 5, 36, 9, 17, 10, 20, 19, 11, 9, 2, 3, 32]",5,0.2,1024,3
36,0,12.0,5,0.001472199975978583,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",5,0.5,1024,3
37,1,9.0,12,0.006219599978066981,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.5,1024,3
38,2,9.0,18,0.009835899982135743,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.5,1024,3
39,4,7.0,31,0.015053500013891608,"[4, 19, 16, 34, 21, 1, 35, 7, 18, 2, 14, 35, 19, 17, 22, 28, 23, 13, 32, 34, 33, 27, 6, 20, 8, 10, 14, 12, 19, 36, 9, 26, 5, 0, 31, 17, 20, 32, 13, 12]",5,0.5,1024,3
40,8,6.0,56,0.024062199983745813,"[4, 19, 16, 34, 21, 1, 35, 7, 18, 2, 14, 35, 19, 17, 22, 28, 23, 13, 11, 34, 33, 27, 6, 20, 8, 10, 14, 12, 19, 36, 9, 26, 5, 0, 31, 17, 20, 32, 13, 12]",5,0.5,1024,3
41,16,6.0,104,0.03782580001279712,"[4, 19, 16, 34, 21, 1, 35, 7, 18, 2, 14, 35, 19, 17, 22, 28, 23, 13, 11, 34, 33, 27, 6, 20, 8, 10, 14, 12, 19, 36, 9, 26, 5, 0, 31, 17, 20, 32, 13, 12]",5,0.5,1024,3
42,32,2.0,204,0.06386809999821708,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 13, 11, 34, 33, 27, 6, 20, 8, 10, 14, 1, 19, 36, 9, 26, 5, 0, 31, 29, 4, 32, 13, 12]",5,0.5,1024,3
43,64,2.0,396,0.11255600000731647,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 13, 11, 34, 33, 27, 6, 20, 8, 10, 14, 1, 19, 36, 9, 26, 5, 0, 31, 29, 4, 32, 13, 12]",5,0.5,1024,3
44,128,0.0,542,0.15059969999128953,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 11, 24, 34, 8, 27, 6, 20, 30, 10, 14, 1, 12, 36, 9, 26, 16, 0, 8, 29, 4, 32, 13, 37]",5,0.5,1024,3
45,256,0.0,542,0.15059969999128953,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 11, 24, 34, 8, 27, 6, 20, 30, 10, 14, 1, 12, 36, 9, 26, 16, 0, 8, 29, 4, 32, 13, 37]",5,0.5,1024,3
46,512,0.0,542,0.15059969999128953,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 11, 24, 34, 8, 27, 6, 20, 30, 10, 14, 1, 12, 36, 9, 26, 16, 0, 8, 29, 4, 32, 13, 37]",5,0.5,1024,3
47,1024,0.0,542,0.15059969999128953,"[4, 7, 16, 38, 21, 1, 35, 26, 18, 2, 14, 35, 19, 17, 3, 28, 23, 11, 24, 34, 8, 27, 6, 20, 30, 10, 14, 1, 12, 36, 9, 26, 16, 0, 8, 29, 4, 32, 13, 37]",5,0.5,1024,3
48,0,12.0,5,0.001576000009663403,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",5,0.75,1024,3
49,1,9.0,12,0.005690599966328591,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.75,1024,3
50,2,9.0,18,0.009368399973027408,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 20, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.75,1024,3
51,4,7.0,31,0.015312100003939122,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 29, 17, 22, 28, 7, 33, 32, 28, 16, 27, 8, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 7]",5,0.75,1024,3
52,8,5.0,57,0.024241700011771172,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 29, 17, 22, 28, 7, 33, 33, 28, 16, 27, 15, 20, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 22]",5,0.75,1024,3
53,16,2.0,108,0.03894210001453757,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 29, 31, 22, 28, 7, 11, 33, 28, 16, 27, 15, 27, 8, 24, 14, 12, 19, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 22]",5,0.75,1024,3
54,32,1.0,205,0.06461289996514097,"[4, 19, 16, 34, 39, 1, 35, 1, 18, 2, 23, 35, 29, 31, 22, 28, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 13, 22]",5,0.75,1024,3
55,64,0.0,224,0.07172539999010041,"[4, 19, 16, 34, 26, 22, 35, 1, 14, 2, 23, 35, 29, 31, 22, 19, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 38, 22]",5,0.75,1024,3
56,128,0.0,224,0.07172539999010041,"[4, 19, 16, 34, 26, 22, 35, 1, 14, 2, 23, 35, 29, 31, 22, 19, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 38, 22]",5,0.75,1024,3
57,256,0.0,224,0.07172539999010041,"[4, 19, 16, 34, 26, 22, 35, 1, 14, 2, 23, 35, 29, 31, 22, 19, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 38, 22]",5,0.75,1024,3
58,512,0.0,224,0.07172539999010041,"[4, 19, 16, 34, 26, 22, 35, 1, 14, 2, 23, 35, 29, 31, 22, 19, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 38, 22]",5,0.75,1024,3
59,1024,0.0,224,0.07172539999010041,"[4, 19, 16, 34, 26, 22, 35, 1, 14, 2, 23, 35, 29, 31, 22, 19, 3, 11, 33, 28, 13, 27, 15, 27, 8, 24, 14, 12, 21, 36, 9, 26, 5, 20, 31, 17, 9, 32, 38, 22]",5,0.75,1024,3
60,0,12.0,10,0.0034122999641112983,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",10,0.05,1024,3
61,1,8.0,22,0.01035779999801889,"[36, 7, 10, 25, 35, 10, 34, 1, 20, 18, 12, 4, 3, 34, 4, 21, 8, 19, 1, 18, 38, 5, 27, 11, 3, 10, 25, 19, 21, 39, 34, 6, 30, 26, 31, 33, 0, 36, 14, 37]",10,0.05,1024,3
62,2,8.0,33,0.01752880000276491,"[36, 7, 10, 25, 35, 10, 34, 1, 20, 18, 12, 4, 3, 34, 4, 21, 8, 19, 1, 18, 38, 5, 27, 11, 3, 10, 25, 19, 21, 39, 34, 6, 30, 26, 31, 33, 0, 36, 14, 37]",10,0.05,1024,3
63,4,7.0,56,0.02815480000572279,"[38, 7, 33, 1, 23, 10, 0, 1, 25, 32, 16, 19, 26, 3, 11, 21, 8, 12, 18, 30, 28, 5, 28, 36, 11, 39, 22, 15, 21, 4, 34, 6, 11, 26, 31, 13, 0, 36, 16, 29]",10,0.05,1024,3
64,8,6.0,101,0.041876700008288026,"[38, 7, 33, 1, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 12, 18, 30, 28, 5, 28, 36, 11, 39, 22, 15, 21, 4, 34, 6, 11, 26, 31, 13, 0, 36, 16, 29]",10,0.05,1024,3
65,16,3.0,192,0.06696919997921214,"[38, 20, 33, 1, 23, 10, 0, 1, 25, 6, 27, 19, 26, 3, 11, 21, 8, 13, 18, 30, 28, 5, 28, 36, 3, 39, 22, 15, 21, 4, 34, 4, 11, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
66,32,3.0,368,0.11225720000220463,"[38, 20, 33, 1, 23, 10, 0, 1, 25, 6, 27, 19, 26, 3, 11, 21, 8, 13, 18, 30, 28, 5, 28, 36, 3, 39, 22, 15, 21, 4, 34, 4, 11, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
67,64,2.0,721,0.20736689999466762,"[38, 20, 33, 24, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 12, 18, 30, 28, 5, 28, 36, 3, 39, 22, 15, 21, 4, 34, 4, 11, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
68,128,1.0,1426,0.3861464000074193,"[38, 20, 33, 24, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 12, 18, 30, 0, 5, 28, 36, 3, 39, 22, 15, 21, 4, 34, 4, 11, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
69,256,0.0,1537,0.42022510000970215,"[38, 20, 33, 24, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 2, 18, 30, 0, 5, 28, 36, 3, 39, 1, 15, 21, 4, 34, 4, 8, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
70,512,0.0,1537,0.42022510000970215,"[38, 20, 33, 24, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 2, 18, 30, 0, 5, 28, 36, 3, 39, 1, 15, 21, 4, 34, 4, 8, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
71,1024,0.0,1537,0.42022510000970215,"[38, 20, 33, 24, 23, 10, 0, 1, 25, 32, 27, 19, 26, 3, 11, 21, 8, 2, 18, 30, 0, 5, 28, 36, 3, 39, 1, 15, 21, 4, 34, 4, 8, 0, 31, 13, 12, 31, 16, 29]",10,0.05,1024,3
72,0,12.0,10,0.0028307000175118446,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",10,0.1,1024,3
73,1,8.0,22,0.008306100033223629,"[36, 7, 10, 25, 35, 10, 34, 1, 20, 18, 12, 4, 3, 34, 4, 21, 8, 19, 1, 18, 38, 5, 27, 11, 3, 10, 25, 19, 21, 39, 34, 6, 30, 26, 31, 33, 0, 36, 14, 37]",10,0.1,1024,3
74,2,8.0,33,0.013137899979483336,"[36, 7, 10, 25, 35, 10, 34, 1, 20, 18, 12, 4, 3, 34, 4, 21, 8, 19, 1, 18, 38, 5, 27, 11, 3, 10, 25, 19, 21, 39, 34, 6, 30, 26, 31, 33, 0, 36, 14, 37]",10,0.1,1024,3
75,4,7.0,56,0.021340499981306493,"[38, 7, 33, 1, 23, 10, 0, 1, 25, 32, 16, 19, 26, 3, 11, 21, 8, 12, 18, 30, 28, 5, 28, 36, 11, 39, 22, 15, 21, 4, 34, 6, 11, 26, 31, 13, 0, 36, 16, 29]",10,0.1,1024,3
76,8,3.0,102,0.03456110000843182,"[5, 7, 16, 25, 35, 10, 35, 1, 7, 2, 27, 4, 20, 34, 22, 21, 26, 19, 30, 0, 38, 27, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 12, 32, 23, 37]",10,0.1,1024,3
77,16,2.0,191,0.05936800001654774,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 34, 22, 21, 26, 19, 28, 0, 38, 27, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 18, 32, 23, 37]",10,0.1,1024,3
78,32,2.0,367,0.10476820002077147,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 34, 22, 21, 26, 19, 28, 0, 38, 27, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 18, 32, 23, 37]",10,0.1,1024,3
79,64,2.0,719,0.19891480001388118,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 34, 22, 21, 26, 19, 28, 0, 38, 27, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 18, 32, 23, 37]",10,0.1,1024,3
80,128,0.0,1293,0.35727540001971647,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 39, 8, 21, 26, 19, 28, 0, 38, 10, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 12, 32, 23, 37]",10,0.1,1024,3
81,256,0.0,1293,0.35727540001971647,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 39, 8, 21, 26, 19, 28, 0, 38, 10, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 12, 32, 23, 37]",10,0.1,1024,3
82,512,0.0,1293,0.35727540001971647,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 39, 8, 21, 26, 19, 28, 0, 38, 10, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 12, 32, 23, 37]",10,0.1,1024,3
83,1024,0.0,1293,0.35727540001971647,"[5, 7, 16, 25, 35, 29, 35, 1, 7, 2, 27, 4, 20, 39, 8, 21, 26, 19, 28, 0, 38, 10, 8, 14, 11, 10, 22, 15, 19, 36, 9, 6, 30, 26, 31, 33, 12, 32, 23, 37]",10,0.1,1024,3
84,0,12.0,10,0.002525000018067658,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",10,0.2,1024,3
85,1,7.0,22,0.008049800002481788,"[4, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 20, 34, 22, 21, 7, 19, 32, 28, 38, 27, 27, 11, 3, 10, 14, 12, 19, 39, 34, 6, 30, 26, 31, 33, 0, 36, 13, 7]",10,0.2,1024,3
86,2,7.0,33,0.014872800034936517,"[4, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 20, 34, 22, 21, 7, 19, 32, 28, 38, 27, 27, 11, 3, 10, 14, 12, 19, 39, 34, 6, 30, 26, 31, 33, 0, 36, 13, 7]",10,0.2,1024,3
87,4,4.0,56,0.02274580002995208,"[4, 19, 16, 25, 35, 1, 34, 1, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 28, 38, 5, 27, 18, 3, 10, 14, 12, 21, 39, 34, 6, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
88,8,2.0,102,0.03591460001189262,"[4, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 28, 38, 5, 27, 18, 3, 10, 32, 12, 21, 39, 34, 6, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
89,16,1.0,191,0.05981270002666861,"[37, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 28, 38, 5, 27, 7, 3, 10, 32, 12, 21, 39, 34, 6, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
90,32,1.0,367,0.1026001000427641,"[37, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 28, 38, 5, 27, 7, 3, 10, 32, 12, 21, 39, 34, 6, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
91,64,1.0,719,0.19395990000339225,"[37, 19, 16, 25, 35, 1, 35, 1, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 28, 38, 5, 27, 7, 3, 10, 32, 12, 21, 39, 34, 6, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
92,128,0.0,1204,0.32002480002120137,"[37, 19, 16, 25, 35, 1, 35, 27, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 12, 14, 5, 17, 7, 3, 10, 32, 12, 21, 39, 34, 17, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
93,256,0.0,1204,0.32002480002120137,"[37, 19, 16, 25, 35, 1, 35, 27, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 12, 14, 5, 17, 7, 3, 10, 32, 12, 21, 39, 34, 17, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
94,512,0.0,1204,0.32002480002120137,"[37, 19, 16, 25, 35, 1, 35, 27, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 12, 14, 5, 17, 7, 3, 10, 32, 12, 21, 39, 34, 17, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
95,1024,0.0,1204,0.32002480002120137,"[37, 19, 16, 25, 35, 1, 35, 27, 20, 2, 23, 4, 22, 23, 22, 21, 8, 13, 32, 12, 14, 5, 17, 7, 3, 10, 32, 12, 21, 39, 34, 17, 16, 26, 31, 24, 0, 36, 14, 7]",10,0.2,1024,3
96,0,12.0,10,0.003133399994112551,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",10,0.5,1024,3
97,1,8.0,22,0.009221899963449687,"[36, 7, 6, 27, 32, 10, 31, 1, 20, 3, 23, 25, 3, 14, 37, 21, 8, 11, 30, 18, 15, 3, 6, 11, 3, 5, 22, 19, 21, 34, 34, 38, 30, 29, 31, 26, 0, 23, 14, 37]",10,0.5,1024,3
98,2,6.0,34,0.015467699966393411,"[5, 39, 25, 27, 32, 1, 18, 7, 25, 31, 23, 25, 26, 14, 37, 24, 12, 4, 30, 33, 20, 3, 6, 14, 9, 5, 22, 15, 16, 34, 33, 38, 18, 29, 21, 26, 12, 35, 17, 30]",10,0.5,1024,3
99,4,5.0,57,0.02500069997040555,"[26, 7, 8, 25, 35, 10, 34, 39, 7, 32, 12, 4, 3, 34, 11, 21, 8, 11, 18, 18, 15, 6, 27, 36, 3, 5, 22, 19, 20, 39, 34, 32, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
100,8,5.0,101,0.04759949998697266,"[26, 7, 8, 25, 35, 10, 34, 39, 7, 32, 12, 4, 3, 34, 11, 21, 8, 11, 18, 18, 15, 6, 27, 36, 3, 5, 22, 19, 20, 39, 34, 32, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
101,16,3.0,191,0.0737805999815464,"[26, 7, 8, 25, 30, 10, 31, 39, 7, 32, 12, 4, 3, 34, 11, 21, 8, 11, 18, 18, 15, 6, 27, 36, 3, 5, 22, 19, 20, 39, 34, 9, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
102,32,0.0,369,0.12115590000757948,"[26, 7, 4, 9, 30, 10, 31, 39, 7, 32, 12, 4, 3, 1, 36, 21, 8, 11, 18, 18, 15, 6, 27, 14, 3, 4, 22, 19, 31, 39, 34, 2, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
103,64,0.0,369,0.12115590000757948,"[26, 7, 4, 9, 30, 10, 31, 39, 7, 32, 12, 4, 3, 1, 36, 21, 8, 11, 18, 18, 15, 6, 27, 14, 3, 4, 22, 19, 31, 39, 34, 2, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
104,128,0.0,369,0.12115590000757948,"[26, 7, 4, 9, 30, 10, 31, 39, 7, 32, 12, 4, 3, 1, 36, 21, 8, 11, 18, 18, 15, 6, 27, 14, 3, 4, 22, 19, 31, 39, 34, 2, 30, 38, 24, 28, 0, 23, 33, 37]",10,0.5,1024,3
