,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart,seed
6,32,5.0,41,0.01650819997303188,"[5, 1, 23, 4, 12, 30, 8, 0, 21, 18, 24, 2, 30, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 1, 22, 26, 11, 23]",1,1024,0,4
7,64,1.0,77,0.026122900017071515,"[5, 20, 19, 4, 12, 30, 8, 0, 21, 18, 24, 2, 27, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 13, 23, 1, 22, 26, 11, 23]",1,1024,0,4
8,128,0.0,135,0.04134009999688715,"[5, 20, 19, 4, 12, 30, 8, 0, 21, 18, 24, 2, 27, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 14, 17, 25, 9, 13, 23, 1, 22, 26, 11, 23]",1,1024,0,4
9,256,0.0,135,0.04134009999688715,"[5, 20, 19, 4, 12, 30, 8, 0, 21, 18, 24, 2, 27, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 14, 17, 25, 9, 13, 23, 1, 22, 26, 11, 23]",1,1024,0,4
10,512,0.0,135,0.04134009999688715,"[5, 20, 19, 4, 12, 30, 8, 0, 21, 18, 24, 2, 27, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 14, 17, 25, 9, 13, 23, 1, 22, 26, 11, 23]",1,1024,0,4
11,1024,0.0,135,0.04134009999688715,"[5, 20, 19, 4, 12, 30, 8, 0, 21, 18, 24, 2, 27, 8, 2, 13, 7, 33, 32, 28, 3, 15, 34, 31, 14, 17, 25, 9, 13, 23, 1, 22, 26, 11, 23]",1,1024,0,4
0,0,17.0,0,0.0004197999951429665,"[14, 16, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 4, 19, 19, 18]",1,1024,0,5
1,1,17.0,1,0.0013055000454187393,"[14, 16, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 4, 19, 19, 18]",1,1024,0,5
2,2,17.0,2,0.002292000048328191,"[14, 16, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 4, 19, 19, 18]",1,1024,0,5
3,4,13.0,5,0.0035215000389143825,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 4, 19, 19, 18]",1,1024,0,5
4,8,12.0,10,0.005349200044292957,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 4, 19, 26, 18]",1,1024,0,5
5,16,11.0,19,0.007716500025708228,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 16, 14, 5, 0, 16, 4, 27, 31, 2, 10, 19, 26, 18]",1,1024,0,5
6,32,3.0,41,0.014114300021901727,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 16, 27, 13, 11, 1, 6, 20, 22, 28, 9, 1, 18, 17, 14, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
7,64,0.0,62,0.02059740002732724,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 32, 27, 13, 11, 1, 6, 20, 22, 28, 9, 33, 18, 17, 23, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
8,128,0.0,62,0.02059740002732724,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 32, 27, 13, 11, 1, 6, 20, 22, 28, 9, 33, 18, 17, 23, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
9,256,0.0,62,0.02059740002732724,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 32, 27, 13, 11, 1, 6, 20, 22, 28, 9, 33, 18, 17, 23, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
10,512,0.0,62,0.02059740002732724,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 32, 27, 13, 11, 1, 6, 20, 22, 28, 9, 33, 18, 17, 23, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
11,1024,0.0,62,0.02059740002732724,"[14, 3, 9, 8, 27, 30, 16, 7, 12, 15, 32, 27, 13, 11, 1, 6, 20, 22, 28, 9, 33, 18, 17, 23, 5, 0, 31, 4, 19, 24, 2, 10, 19, 26, 18]",1,1024,0,5
0,0,15.0,0,0.00041390000842511654,"[9, 15, 0, 28, 25, 29, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 27, 18, 29, 13, 22, 23]",1,1024,0,10
1,1,15.0,1,0.0012863000156357884,"[9, 15, 0, 28, 25, 29, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 27, 18, 29, 13, 22, 23]",1,1024,0,10
2,2,15.0,2,0.0021123000187799335,"[9, 15, 0, 28, 25, 29, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 27, 18, 29, 13, 22, 23]",1,1024,0,10
3,4,15.0,4,0.003091300022788346,"[9, 15, 0, 28, 25, 29, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 27, 18, 29, 13, 22, 23]",1,1024,0,10
4,8,11.0,10,0.006457400042563677,"[9, 15, 0, 28, 25, 29, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 7, 5, 13, 25, 13, 28, 22, 30, 11, 25, 12, 1, 31, 27, 18, 29, 13, 22, 23]",1,1024,0,10
5,16,8.0,20,0.009982799994759262,"[9, 15, 0, 28, 25, 4, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 7, 5, 13, 25, 13, 28, 22, 30, 11, 25, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
6,32,5.0,39,0.01505620003445074,"[32, 15, 0, 28, 25, 4, 29, 8, 9, 0, 16, 11, 24, 33, 8, 14, 7, 5, 13, 25, 19, 28, 22, 30, 11, 25, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
7,64,1.0,75,0.02405540004838258,"[32, 15, 2, 28, 25, 4, 10, 8, 9, 0, 16, 11, 24, 33, 8, 14, 7, 5, 13, 25, 19, 34, 22, 30, 11, 14, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
8,128,0.0,133,0.03829550003865734,"[32, 15, 2, 28, 25, 4, 10, 8, 9, 0, 16, 11, 24, 33, 8, 21, 7, 5, 13, 25, 19, 34, 22, 30, 11, 14, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
9,256,0.0,133,0.03829550003865734,"[32, 15, 2, 28, 25, 4, 10, 8, 9, 0, 16, 11, 24, 33, 8, 21, 7, 5, 13, 25, 19, 34, 22, 30, 11, 14, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
10,512,0.0,133,0.03829550003865734,"[32, 15, 2, 28, 25, 4, 10, 8, 9, 0, 16, 11, 24, 33, 8, 21, 7, 5, 13, 25, 19, 34, 22, 30, 11, 14, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
11,1024,0.0,133,0.03829550003865734,"[32, 15, 2, 28, 25, 4, 10, 8, 9, 0, 16, 11, 24, 33, 8, 21, 7, 5, 13, 25, 19, 34, 22, 30, 11, 14, 12, 1, 31, 27, 18, 29, 13, 20, 23]",1,1024,0,10
0,0,13.0,0,0.000498899957165122,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
1,1,13.0,1,0.001503499981481582,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
2,2,13.0,2,0.0023666999768465757,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
3,4,13.0,4,0.00503000000026077,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 11, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
4,8,12.0,9,0.007305399980396032,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 16, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 1, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
5,16,11.0,18,0.010225599980913103,"[37, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 16, 28, 29, 14, 4, 23, 23, 30, 32, 22, 13, 9, 7, 22, 35, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
6,32,9.0,36,0.01623249996919185,"[37, 12, 8, 9, 11, 5, 15, 14, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 16, 28, 29, 14, 4, 23, 23, 30, 32, 22, 10, 9, 7, 22, 35, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
7,64,7.0,70,0.02598269999725744,"[37, 31, 8, 9, 11, 5, 15, 14, 16, 1, 12, 7, 6, 25, 20, 37, 18, 20, 16, 28, 29, 14, 4, 23, 10, 30, 32, 22, 10, 9, 7, 22, 35, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
8,128,2.0,139,0.04478289996040985,"[37, 31, 15, 9, 11, 5, 15, 14, 16, 1, 12, 36, 6, 25, 19, 0, 18, 20, 16, 28, 29, 14, 4, 23, 10, 30, 32, 22, 10, 34, 7, 22, 35, 0, 17, 8, 24, 13, 8, 30]",1,1024,0,1
9,256,0.0,176,0.05680029996437952,"[37, 31, 15, 9, 11, 5, 15, 14, 16, 1, 12, 36, 6, 25, 19, 0, 18, 20, 16, 28, 29, 14, 4, 23, 10, 30, 32, 39, 10, 34, 7, 22, 35, 0, 17, 8, 24, 13, 26, 30]",1,1024,0,1
10,512,0.0,176,0.05680029996437952,"[37, 31, 15, 9, 11, 5, 15, 14, 16, 1, 12, 36, 6, 25, 19, 0, 18, 20, 16, 28, 29, 14, 4, 23, 10, 30, 32, 39, 10, 34, 7, 22, 35, 0, 17, 8, 24, 13, 26, 30]",1,1024,0,1
11,1024,0.0,176,0.05680029996437952,"[37, 31, 15, 9, 11, 5, 15, 14, 16, 1, 12, 36, 6, 25, 19, 0, 18, 20, 16, 28, 29, 14, 4, 23, 10, 30, 32, 39, 10, 34, 7, 22, 35, 0, 17, 8, 24, 13, 26, 30]",1,1024,0,1
0,0,14.0,0,0.0004999000229872763,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 4, 39, 38, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 39, 8, 15, 8, 17]",1,1024,0,2
1,1,14.0,1,0.001407400006428361,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 4, 39, 38, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 39, 8, 15, 8, 17]",1,1024,0,2
2,2,14.0,2,0.002413500042166561,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 4, 39, 38, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 39, 8, 15, 8, 17]",1,1024,0,2
3,4,14.0,4,0.003496800025459379,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 4, 39, 38, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 15, 39, 8, 15, 8, 17]",1,1024,0,2
4,8,13.0,9,0.0052146000089123845,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 4, 39, 38, 33, 3, 5, 24, 4, 6, 31, 19, 31, 2, 16, 12, 4, 26, 9, 39, 8, 15, 8, 17]",1,1024,0,2
5,16,11.0,19,0.008262399991508573,"[15, 8, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 3, 38, 7, 39, 38, 33, 3, 5, 24, 4, 6, 23, 19, 31, 2, 16, 12, 4, 26, 9, 39, 8, 15, 8, 17]",1,1024,0,2
6,32,7.0,38,0.014555500005371869,"[15, 16, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 39, 38, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 4, 26, 9, 39, 8, 15, 8, 17]",1,1024,0,2
7,64,5.0,72,0.02686470001935959,"[15, 16, 22, 18, 11, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 39, 28, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 4, 26, 9, 39, 8, 32, 8, 17]",1,1024,0,2
8,128,0.0,137,0.05400420003570616,"[15, 29, 22, 18, 35, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 22, 28, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 22, 26, 9, 39, 35, 32, 8, 17]",1,1024,0,2
9,256,0.0,137,0.05400420003570616,"[15, 29, 22, 18, 35, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 22, 28, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 22, 26, 9, 39, 35, 32, 8, 17]",1,1024,0,2
10,512,0.0,137,0.05400420003570616,"[15, 29, 22, 18, 35, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 22, 28, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 22, 26, 9, 39, 35, 32, 8, 17]",1,1024,0,2
11,1024,0.0,137,0.05400420003570616,"[15, 29, 22, 18, 35, 7, 34, 31, 11, 21, 31, 26, 20, 37, 39, 31, 38, 7, 22, 28, 33, 3, 5, 24, 4, 6, 23, 19, 37, 2, 16, 12, 22, 26, 9, 39, 35, 32, 8, 17]",1,1024,0,2
0,0,12.0,0,0.0004899000050500035,"[24, 3, 8, 0, 21, 19, 10, 10, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",1,1024,0,3
1,1,11.0,2,0.0016888999962247908,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",1,1024,0,3
2,2,11.0,3,0.0031495000002905726,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 0, 0, 18, 37]",1,1024,0,3
3,4,9.0,6,0.004815899999812245,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 20, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 36, 0, 18, 37]",1,1024,0,3
4,8,8.0,11,0.007084299984853715,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 33, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 24, 7, 33, 15, 37, 20, 30, 21, 14, 28, 36, 0, 18, 37]",1,1024,0,3
5,16,6.0,21,0.01066739996895194,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 33, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 10, 7, 33, 15, 37, 20, 30, 21, 14, 28, 36, 31, 18, 37]",1,1024,0,3
6,32,5.0,38,0.016188499983400106,"[24, 3, 8, 0, 21, 19, 10, 38, 21, 38, 32, 33, 29, 39, 14, 26, 17, 26, 22, 2, 2, 1, 26, 5, 33, 29, 10, 7, 33, 15, 37, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
7,64,1.0,74,0.027974399970844388,"[24, 3, 8, 0, 21, 19, 10, 38, 27, 38, 32, 33, 29, 39, 14, 29, 17, 26, 22, 2, 2, 1, 26, 5, 33, 35, 10, 7, 33, 15, 13, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
8,128,0.0,116,0.0434186999918893,"[24, 3, 8, 0, 21, 19, 10, 38, 27, 38, 32, 33, 29, 39, 14, 29, 17, 26, 22, 2, 2, 1, 12, 5, 33, 35, 10, 7, 33, 15, 13, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
9,256,0.0,116,0.0434186999918893,"[24, 3, 8, 0, 21, 19, 10, 38, 27, 38, 32, 33, 29, 39, 14, 29, 17, 26, 22, 2, 2, 1, 12, 5, 33, 35, 10, 7, 33, 15, 13, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
10,512,0.0,116,0.0434186999918893,"[24, 3, 8, 0, 21, 19, 10, 38, 27, 38, 32, 33, 29, 39, 14, 29, 17, 26, 22, 2, 2, 1, 12, 5, 33, 35, 10, 7, 33, 15, 13, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
11,1024,0.0,116,0.0434186999918893,"[24, 3, 8, 0, 21, 19, 10, 38, 27, 38, 32, 33, 29, 39, 14, 29, 17, 26, 22, 2, 2, 1, 12, 5, 33, 35, 10, 7, 33, 15, 13, 20, 30, 25, 14, 28, 36, 31, 18, 37]",1,1024,0,3
0,0,17.0,0,0.0005223000189289451,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
1,1,15.0,2,0.001790100010111928,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
2,2,13.0,4,0.0030963000026531518,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
3,4,12.0,7,0.004517499997746199,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 21, 21, 9, 38, 36, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",1,1024,0,4
4,8,8.0,13,0.007954100030474365,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 21, 21, 9, 38, 36, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 3, 11, 33]",1,1024,0,4
5,16,7.0,22,0.011602100043091923,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 21, 21, 9, 38, 36, 2, 14, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 3, 11, 33]",1,1024,0,4
6,32,4.0,40,0.023847200034651905,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 21, 21, 0, 38, 36, 2, 14, 8, 2, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 3, 11, 33]",1,1024,0,4
7,64,2.0,74,0.04016020003473386,"[5, 1, 23, 8, 9, 39, 7, 36, 38, 19, 0, 0, 21, 0, 38, 36, 2, 14, 8, 2, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 27, 11, 33]",1,1024,0,4
8,128,0.0,94,0.04731170000741258,"[5, 1, 23, 13, 9, 39, 7, 36, 38, 19, 0, 0, 21, 0, 38, 36, 2, 14, 8, 16, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 27, 11, 33]",1,1024,0,4
9,256,0.0,94,0.04731170000741258,"[5, 1, 23, 13, 9, 39, 7, 36, 38, 19, 0, 0, 21, 0, 38, 36, 2, 14, 8, 16, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 27, 11, 33]",1,1024,0,4
10,512,0.0,94,0.04731170000741258,"[5, 1, 23, 13, 9, 39, 7, 36, 38, 19, 0, 0, 21, 0, 38, 36, 2, 14, 8, 16, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 27, 11, 33]",1,1024,0,4
11,1024,0.0,94,0.04731170000741258,"[5, 1, 23, 13, 9, 39, 7, 36, 38, 19, 0, 0, 21, 0, 38, 36, 2, 14, 8, 16, 16, 32, 33, 32, 28, 3, 15, 34, 31, 17, 4, 25, 9, 12, 23, 30, 22, 27, 11, 33]",1,1024,0,4
0,0,19.0,0,0.0005268999957479537,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",1,1024,0,5
1,1,19.0,1,0.0015799000393599272,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",1,1024,0,5
2,2,19.0,2,0.0025288000470027328,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",1,1024,0,5
3,4,19.0,4,0.0036477000103332102,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",1,1024,0,5
4,8,16.0,11,0.006587700045201927,"[35, 3, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 29, 16, 14, 5, 0, 16, 26, 36, 27, 31, 2, 4, 38]",1,1024,0,5
5,16,14.0,21,0.012843500007875264,"[35, 3, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 31, 13, 11, 1, 30, 20, 22, 18, 14, 1, 18, 29, 16, 14, 5, 0, 16, 26, 36, 27, 31, 2, 4, 38]",1,1024,0,5
6,32,8.0,40,0.019091700029093772,"[35, 3, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 31, 13, 11, 1, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 36, 27, 31, 2, 4, 7]",1,1024,0,5
7,64,2.0,78,0.033165100030601025,"[35, 3, 38, 16, 9, 8, 36, 12, 33, 30, 23, 7, 12, 15, 39, 5, 31, 13, 11, 0, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 36, 27, 20, 2, 4, 7]",1,1024,0,5
8,128,0.0,123,0.05023990001063794,"[35, 3, 38, 16, 9, 8, 36, 12, 33, 32, 23, 7, 12, 15, 39, 5, 31, 13, 11, 0, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 14, 27, 20, 2, 4, 7]",1,1024,0,5
9,256,0.0,123,0.05023990001063794,"[35, 3, 38, 16, 9, 8, 36, 12, 33, 32, 23, 7, 12, 15, 39, 5, 31, 13, 11, 0, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 14, 27, 20, 2, 4, 7]",1,1024,0,5
10,512,0.0,123,0.05023990001063794,"[35, 3, 38, 16, 9, 8, 36, 12, 33, 32, 23, 7, 12, 15, 39, 5, 31, 13, 11, 0, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 14, 27, 20, 2, 4, 7]",1,1024,0,5
11,1024,0.0,123,0.05023990001063794,"[35, 3, 38, 16, 9, 8, 36, 12, 33, 32, 23, 7, 12, 15, 39, 5, 31, 13, 11, 0, 30, 20, 22, 18, 14, 1, 18, 29, 15, 14, 5, 0, 19, 26, 14, 27, 20, 2, 4, 7]",1,1024,0,5
0,0,24.0,0,0.0008529999759048223,"[9, 36, 15, 0, 28, 25, 29, 29, 8, 9, 0, 36, 16, 36, 11, 24, 33, 8, 36, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 36, 27, 18, 29, 13, 22, 23]",1,1024,0,10
1,1,24.0,1,0.002813400002196431,"[9, 36, 15, 0, 28, 25, 29, 29, 8, 9, 0, 36, 16, 36, 11, 24, 33, 8, 36, 14, 13, 5, 13, 25, 13, 28, 22, 30, 30, 25, 12, 1, 31, 36, 27, 18, 29, 13, 22, 23]",1,1024,0,10
2,2,23.0,3,0.0055118000018410385,"[9, 36, 15, 0, 28, 25, 29, 29, 8, 9, 0, 36, 16, 36, 11, 24, 33, 8, 36, 14, 13, 5, 13, 25, 13, 28, 22, 30, 10, 25, 12, 1, 31, 36, 27, 18, 29, 13, 22, 23]",1,1024,0,10
3,4,22.0,6,0.0072030999581329525,"[9, 36, 15, 0, 28, 25, 29, 29, 8, 9, 0, 36, 16, 36, 11, 24, 33, 8, 36, 14, 13, 5, 13, 25, 9, 28, 22, 30, 10, 25, 12, 1, 31, 36, 27, 18, 29, 13, 22, 23]",1,1024,0,10
4,8,19.0,13,0.009921199991367757,"[9, 36, 15, 0, 28, 25, 29, 29, 8, 9, 0, 28, 16, 36, 11, 24, 33, 7, 36, 14, 13, 5, 13, 25, 12, 28, 22, 30, 10, 25, 12, 1, 31, 36, 27, 18, 29, 13, 22, 23]",1,1024,0,10
