,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed,problem_size
122,2,24.0,93,0.04127510008402169,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.05,1024,4,35
123,4,26.0,156,0.06574059999547899,"[21, 21, 15, 16, 12, 12, 21, 15, 10, 31, 27, 25, 33, 4, 10, 12, 32, 32, 6, 17, 15, 15, 9, 34, 28, 21, 26, 16, 3, 31, 21, 26, 9, 25, 6]",30,0.05,1024,4,35
124,8,29.0,281,0.10185000009369105,"[22, 21, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 27, 4, 10, 12, 8, 26, 6, 17, 15, 15, 15, 34, 28, 12, 26, 16, 23, 15, 21, 26, 9, 25, 8]",30,0.05,1024,4,35
125,16,39.0,533,0.17652259999886155,"[21, 17, 15, 16, 12, 12, 21, 15, 26, 7, 27, 25, 13, 4, 10, 12, 12, 26, 6, 18, 12, 15, 15, 34, 13, 12, 12, 16, 23, 15, 21, 26, 9, 25, 8]",30,0.05,1024,4,35
126,32,48.0,1035,0.2891045000869781,"[21, 21, 12, 16, 12, 12, 21, 15, 26, 7, 27, 7, 13, 15, 9, 12, 12, 26, 6, 17, 12, 15, 15, 34, 13, 12, 12, 16, 23, 15, 21, 26, 9, 25, 6]",30,0.05,1024,4,35
127,64,57.0,2030,0.49728590005543083,"[21, 21, 12, 16, 12, 12, 21, 15, 26, 7, 12, 25, 13, 15, 9, 12, 12, 26, 18, 26, 12, 15, 15, 13, 13, 12, 12, 16, 23, 15, 21, 26, 9, 25, 6]",30,0.05,1024,4,35
128,128,79.0,4018,0.9179909999947995,"[21, 21, 12, 12, 12, 12, 21, 15, 26, 7, 12, 12, 13, 15, 9, 12, 12, 26, 18, 26, 12, 15, 15, 13, 13, 12, 12, 16, 23, 15, 12, 26, 9, 12, 8]",30,0.05,1024,4,35
129,256,112.0,7993,1.7999340000096709,"[15, 21, 12, 12, 12, 12, 21, 12, 26, 7, 12, 12, 13, 15, 12, 12, 12, 26, 18, 26, 12, 15, 15, 13, 13, 12, 12, 16, 26, 26, 12, 26, 9, 12, 12]",30,0.05,1024,4,35
130,512,147.0,15938,3.5519154000794515,"[15, 26, 12, 12, 12, 12, 21, 12, 26, 12, 12, 12, 26, 15, 12, 12, 12, 26, 12, 26, 12, 15, 13, 13, 13, 12, 12, 16, 12, 26, 12, 26, 13, 12, 12]",30,0.05,1024,4,35
131,1024,244.0,31821,7.267117100069299,"[15, 12, 12, 12, 12, 12, 21, 12, 26, 12, 12, 12, 26, 12, 12, 12, 12, 26, 12, 12, 12, 12, 12, 13, 13, 12, 12, 12, 12, 26, 12, 12, 13, 12, 12]",30,0.05,1024,4,35
132,0,16.0,30,0.005624800105579197,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",30,0.1,1024,4,35
133,1,24.0,62,0.0261384000768885,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.1,1024,4,35
134,2,24.0,93,0.045819499995559454,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.1,1024,4,35
135,4,24.0,155,0.07514730002731085,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.1,1024,4,35
136,8,26.0,280,0.11405650002416223,"[24, 21, 15, 18, 28, 31, 31, 14, 16, 19, 25, 32, 3, 10, 17, 32, 5, 3, 3, 24, 3, 7, 3, 14, 23, 20, 5, 16, 3, 28, 26, 31, 22, 19, 3]",30,0.1,1024,4,35
137,16,33.0,530,0.17972760007251054,"[24, 28, 15, 16, 10, 12, 31, 15, 26, 7, 27, 25, 3, 4, 3, 12, 26, 26, 22, 17, 3, 15, 3, 14, 28, 12, 26, 16, 3, 28, 26, 31, 23, 18, 3]",30,0.1,1024,4,35
138,32,46.0,1031,0.2981393000809476,"[24, 28, 12, 16, 7, 31, 21, 15, 26, 3, 12, 25, 3, 10, 3, 12, 26, 3, 3, 17, 3, 15, 3, 34, 28, 21, 26, 16, 3, 28, 26, 24, 23, 25, 3]",30,0.1,1024,4,35
139,64,60.0,2030,0.5416999000590295,"[24, 28, 12, 16, 12, 12, 21, 15, 26, 3, 12, 25, 3, 18, 3, 12, 26, 3, 3, 24, 3, 24, 3, 18, 24, 21, 26, 16, 3, 28, 26, 26, 26, 25, 3]",30,0.1,1024,4,35
140,128,82.0,4026,0.9979650001041591,"[24, 21, 12, 24, 26, 12, 21, 15, 26, 3, 24, 26, 3, 26, 3, 12, 26, 3, 3, 3, 3, 24, 3, 34, 24, 21, 26, 16, 3, 16, 26, 26, 26, 25, 3]",30,0.1,1024,4,35
141,256,135.0,8013,1.8548059000167996,"[24, 3, 12, 3, 26, 24, 3, 12, 26, 3, 24, 3, 3, 26, 3, 3, 3, 3, 3, 3, 3, 24, 3, 26, 24, 26, 26, 24, 3, 16, 26, 26, 26, 24, 3]",30,0.1,1024,4,35
142,512,208.0,15961,3.6437791000353172,"[3, 3, 3, 3, 26, 24, 3, 26, 3, 3, 24, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 26, 3, 26, 3, 3, 3, 24, 3, 16, 26, 26, 26, 16, 3]",30,0.1,1024,4,35
143,1024,302.0,31843,7.192166700027883,"[3, 3, 3, 3, 3, 26, 3, 26, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 26, 3, 3, 3, 3, 3, 26, 3, 26, 26, 26, 3]",30,0.1,1024,4,35
144,0,16.0,30,0.005602899938821793,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",30,0.2,1024,4,35
145,1,24.0,62,0.026608999934978783,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.2,1024,4,35
146,2,25.0,94,0.05294329999014735,"[2, 2, 26, 2, 2, 21, 1, 9, 7, 30, 33, 1, 26, 7, 14, 9, 26, 7, 18, 17, 9, 28, 26, 10, 10, 20, 26, 17, 32, 21, 22, 13, 9, 31, 3]",30,0.2,1024,4,35
147,4,33.0,157,0.08440509997308254,"[22, 28, 26, 25, 2, 12, 28, 15, 26, 3, 33, 25, 13, 20, 17, 14, 26, 7, 26, 17, 9, 15, 26, 34, 7, 12, 26, 17, 16, 15, 26, 26, 34, 31, 8]",30,0.2,1024,4,35
148,8,41.0,283,0.12436099990736693,"[2, 28, 26, 2, 2, 15, 1, 15, 26, 7, 33, 25, 13, 4, 17, 12, 26, 26, 9, 17, 21, 15, 26, 10, 10, 12, 26, 2, 23, 15, 26, 26, 9, 31, 3]",30,0.2,1024,4,35
149,16,53.0,536,0.20704389992170036,"[2, 2, 26, 2, 12, 15, 1, 15, 26, 30, 33, 25, 26, 4, 17, 12, 26, 26, 26, 17, 9, 15, 26, 34, 7, 12, 26, 17, 16, 15, 26, 26, 9, 25, 3]",30,0.2,1024,4,35
150,32,62.0,1037,0.32402669999282807,"[2, 2, 26, 2, 2, 15, 1, 15, 26, 3, 33, 1, 26, 4, 17, 12, 26, 26, 26, 17, 9, 15, 26, 10, 7, 12, 26, 2, 2, 15, 26, 26, 9, 28, 2]",30,0.2,1024,4,35
151,64,93.0,2040,0.551818799925968,"[2, 26, 26, 2, 2, 26, 1, 15, 26, 7, 33, 26, 26, 26, 2, 12, 26, 26, 26, 15, 9, 15, 26, 10, 7, 12, 26, 2, 2, 15, 26, 26, 9, 28, 2]",30,0.2,1024,4,35
152,128,128.0,4036,1.005348699982278,"[2, 26, 26, 2, 2, 26, 7, 15, 26, 7, 33, 26, 26, 26, 26, 2, 26, 26, 26, 2, 9, 26, 26, 24, 7, 15, 26, 2, 2, 15, 26, 26, 2, 2, 2]",30,0.2,1024,4,35
153,256,198.0,8019,1.8542858000146225,"[2, 26, 26, 2, 2, 26, 2, 26, 26, 7, 15, 26, 26, 26, 26, 26, 26, 26, 26, 2, 20, 26, 26, 26, 26, 2, 26, 2, 26, 15, 26, 26, 2, 26, 2]",30,0.2,1024,4,35
154,512,315.0,15971,3.5637929999502376,"[26, 26, 26, 2, 2, 26, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 26, 26, 26, 26, 26, 2, 26, 2, 26, 26, 26, 26, 26, 26, 26]",30,0.2,1024,4,35
155,1024,420.0,24967,5.549605899956077,"[26, 26, 26, 26, 26, 26, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",30,0.2,1024,4,35
156,0,16.0,30,0.006325799971818924,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",30,0.5,1024,4,35
157,1,24.0,62,0.02525850001256913,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.5,1024,4,35
158,2,28.0,94,0.045654900022782385,"[27, 34, 12, 16, 12, 19, 8, 15, 26, 27, 32, 25, 25, 31, 3, 12, 19, 13, 16, 17, 27, 33, 15, 34, 23, 12, 26, 12, 23, 15, 21, 26, 27, 25, 8]",30,0.5,1024,4,35
159,4,28.0,156,0.07185309997294098,"[27, 34, 12, 16, 12, 19, 8, 15, 26, 27, 32, 25, 25, 31, 3, 12, 19, 13, 16, 17, 27, 33, 15, 34, 23, 12, 26, 12, 23, 15, 21, 26, 27, 25, 8]",30,0.5,1024,4,35
160,8,37.0,281,0.11370190000161529,"[27, 34, 26, 16, 25, 15, 27, 15, 26, 27, 3, 25, 25, 7, 3, 20, 9, 26, 27, 17, 32, 15, 15, 10, 23, 24, 26, 20, 23, 15, 23, 26, 9, 25, 29]",30,0.5,1024,4,35
161,16,44.0,532,0.1779683999484405,"[27, 34, 26, 15, 25, 15, 27, 15, 26, 27, 32, 25, 25, 7, 3, 12, 9, 26, 27, 17, 27, 15, 15, 10, 23, 20, 26, 12, 23, 15, 23, 26, 9, 25, 8]",30,0.5,1024,4,35
162,32,63.0,1036,0.29375499999150634,"[27, 27, 26, 15, 27, 15, 27, 15, 26, 27, 27, 25, 25, 31, 33, 20, 26, 26, 27, 12, 27, 15, 15, 34, 23, 20, 26, 20, 23, 27, 23, 26, 9, 25, 22]",30,0.5,1024,4,35
163,64,97.0,2043,0.5175801999866962,"[27, 27, 26, 15, 27, 15, 27, 15, 26, 27, 27, 26, 25, 1, 15, 20, 27, 26, 27, 27, 27, 15, 15, 26, 23, 20, 26, 20, 23, 27, 23, 26, 27, 27, 20]",30,0.5,1024,4,35
164,128,187.0,4045,0.9562669999431819,"[27, 27, 26, 15, 27, 27, 27, 15, 26, 27, 27, 27, 26, 15, 27, 20, 27, 27, 27, 27, 27, 15, 15, 27, 23, 27, 26, 20, 27, 27, 15, 27, 27, 27, 27]",30,0.5,1024,4,35
165,256,286.0,8028,1.8812308999476954,"[27, 27, 27, 15, 27, 27, 27, 15, 15, 27, 27, 27, 15, 27, 27, 27, 27, 27, 27, 27, 27, 0, 27, 27, 15, 27, 27, 20, 27, 27, 27, 27, 27, 27, 27]",30,0.5,1024,4,35
166,512,414.0,15974,3.624818400014192,"[27, 27, 27, 27, 27, 27, 27, 15, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",30,0.5,1024,4,35
167,1024,414.0,18206,4.124205100000836,"[27, 27, 27, 27, 27, 27, 27, 15, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",30,0.5,1024,4,35
168,0,16.0,30,0.006505899946205318,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",30,0.75,1024,4,35
169,1,24.0,62,0.02845250000245869,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.75,1024,4,35
170,2,24.0,93,0.050969299976713955,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",30,0.75,1024,4,35
171,4,25.0,156,0.07796409993898124,"[4, 21, 15, 18, 12, 12, 31, 28, 23, 7, 12, 4, 3, 4, 10, 12, 32, 26, 27, 12, 3, 15, 3, 28, 28, 12, 26, 16, 3, 31, 7, 22, 22, 6, 31]",30,0.75,1024,4,35
172,8,29.0,281,0.11654439999256283,"[4, 28, 15, 16, 12, 12, 27, 15, 23, 7, 27, 25, 3, 4, 3, 6, 32, 26, 6, 17, 3, 15, 15, 28, 28, 12, 26, 16, 23, 15, 21, 26, 6, 25, 6]",30,0.75,1024,4,35
173,16,44.0,534,0.1897571999579668,"[26, 12, 15, 18, 3, 12, 26, 15, 26, 7, 12, 4, 3, 5, 3, 12, 32, 26, 27, 12, 3, 15, 3, 28, 28, 12, 26, 16, 3, 15, 9, 26, 9, 29, 8]",30,0.75,1024,4,35
174,32,60.0,1034,0.32050979998894036,"[26, 12, 15, 9, 12, 12, 26, 15, 26, 7, 12, 25, 3, 5, 3, 12, 32, 26, 3, 12, 3, 15, 3, 28, 26, 12, 26, 16, 3, 15, 9, 26, 9, 15, 8]",30,0.75,1024,4,35
175,64,100.0,2039,0.5522800999460742,"[26, 12, 12, 9, 12, 12, 26, 15, 26, 6, 12, 26, 3, 12, 26, 12, 20, 26, 3, 12, 3, 12, 3, 28, 26, 12, 26, 12, 3, 12, 32, 26, 9, 15, 20]",30,0.75,1024,4,35
176,128,144.0,4041,1.0041677999543026,"[26, 12, 12, 9, 12, 12, 26, 15, 26, 26, 12, 26, 26, 12, 26, 12, 3, 26, 3, 12, 12, 12, 3, 26, 26, 12, 26, 12, 3, 12, 12, 26, 9, 26, 20]",30,0.75,1024,4,35
177,256,210.0,8024,1.892316999961622,"[26, 12, 12, 12, 12, 12, 12, 7, 26, 12, 12, 26, 26, 12, 26, 12, 3, 13, 3, 12, 12, 12, 12, 12, 26, 12, 12, 12, 18, 12, 12, 12, 12, 26, 12]",30,0.75,1024,4,35
178,512,424.0,15987,3.6762929999968037,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 26, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",30,0.75,1024,4,35
179,1024,444.0,27613,6.238600799930282,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",30,0.75,1024,4,35
180,0,16.0,50,0.011507300077937543,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.05,1024,4,35
181,1,25.0,102,0.03845170000568032,"[18, 5, 31, 23, 18, 19, 33, 18, 29, 3, 34, 14, 17, 30, 3, 26, 10, 31, 3, 23, 0, 19, 33, 18, 13, 3, 0, 8, 20, 14, 23, 23, 19, 23, 0]",50,0.05,1024,4,35
182,2,25.0,153,0.06457560008857399,"[18, 5, 31, 23, 18, 19, 33, 18, 29, 3, 34, 14, 17, 30, 3, 26, 10, 31, 3, 23, 0, 19, 33, 18, 13, 3, 0, 8, 20, 14, 23, 23, 19, 23, 0]",50,0.05,1024,4,35
183,4,29.0,256,0.10016490006819367,"[18, 10, 8, 23, 18, 19, 14, 18, 0, 3, 34, 14, 17, 30, 19, 26, 10, 31, 3, 23, 0, 18, 5, 19, 13, 3, 0, 8, 20, 14, 23, 23, 19, 23, 0]",50,0.05,1024,4,35
184,8,37.0,462,0.16198650002479553,"[18, 10, 8, 23, 18, 19, 14, 18, 0, 7, 27, 14, 23, 30, 19, 9, 8, 31, 3, 23, 0, 18, 31, 18, 13, 3, 18, 8, 20, 14, 23, 23, 19, 23, 0]",50,0.05,1024,4,35
185,16,50.0,874,0.25649130006786436,"[18, 10, 23, 23, 18, 19, 11, 18, 27, 3, 8, 11, 23, 30, 10, 26, 18, 6, 3, 23, 0, 18, 15, 19, 18, 3, 18, 8, 20, 14, 23, 23, 19, 23, 23]",50,0.05,1024,4,35
186,32,61.0,1697,0.44082870008423924,"[18, 5, 23, 23, 18, 19, 14, 18, 27, 3, 8, 14, 23, 30, 3, 9, 18, 0, 3, 23, 0, 18, 31, 18, 18, 3, 18, 8, 23, 14, 23, 23, 19, 23, 23]",50,0.05,1024,4,35
187,64,66.0,3331,0.812754400074482,"[18, 10, 23, 23, 18, 19, 14, 18, 0, 3, 8, 14, 23, 30, 3, 26, 18, 0, 3, 23, 0, 18, 31, 18, 18, 3, 18, 18, 23, 14, 23, 23, 19, 23, 23]",50,0.05,1024,4,35
188,128,85.0,6603,1.5179720000596717,"[18, 8, 23, 23, 18, 19, 14, 18, 19, 3, 8, 23, 23, 18, 18, 26, 18, 0, 3, 23, 0, 18, 8, 18, 18, 3, 18, 18, 23, 14, 23, 23, 19, 23, 23]",50,0.05,1024,4,35
189,256,115.0,13139,2.953866000054404,"[18, 8, 23, 23, 18, 19, 8, 18, 19, 23, 8, 23, 23, 18, 18, 26, 18, 0, 23, 23, 0, 18, 8, 18, 18, 23, 18, 18, 23, 8, 18, 23, 23, 23, 23]",50,0.05,1024,4,35
190,512,196.0,26213,5.858123700018041,"[18, 18, 23, 23, 23, 8, 8, 23, 23, 23, 8, 23, 23, 18, 18, 8, 23, 23, 23, 23, 8, 23, 23, 18, 18, 23, 23, 18, 23, 8, 18, 23, 23, 23, 23]",50,0.05,1024,4,35
191,1024,292.0,52336,11.524566800100729,"[23, 18, 23, 23, 23, 18, 18, 23, 23, 23, 8, 23, 23, 18, 18, 18, 23, 23, 23, 23, 23, 23, 23, 18, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]",50,0.05,1024,4,35
192,0,16.0,50,0.009023799910210073,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.1,1024,4,35
193,1,24.0,102,0.03850079991389066,"[10, 0, 25, 7, 12, 2, 21, 28, 10, 27, 12, 29, 25, 9, 10, 28, 1, 13, 27, 18, 27, 12, 9, 27, 18, 24, 12, 13, 24, 5, 22, 29, 27, 6, 10]",50,0.1,1024,4,35
194,2,24.0,153,0.06727289990521967,"[10, 0, 25, 7, 12, 2, 21, 28, 10, 27, 12, 29, 25, 9, 10, 28, 1, 13, 27, 18, 27, 12, 9, 27, 18, 24, 12, 13, 24, 5, 22, 29, 27, 6, 10]",50,0.1,1024,4,35
195,4,25.0,256,0.10557999997399747,"[25, 0, 5, 21, 25, 6, 11, 31, 5, 16, 3, 2, 3, 9, 28, 9, 18, 6, 26, 6, 6, 25, 0, 30, 17, 11, 17, 16, 16, 16, 25, 16, 9, 8, 18]",50,0.1,1024,4,35
196,8,29.0,461,0.1672390999738127,"[2, 28, 24, 20, 29, 2, 26, 15, 26, 29, 5, 2, 29, 4, 14, 28, 26, 6, 29, 24, 6, 29, 31, 34, 20, 30, 8, 29, 4, 5, 5, 29, 5, 6, 0]",50,0.1,1024,4,35
197,16,41.0,871,0.2667311999248341,"[15, 28, 18, 24, 26, 14, 26, 15, 15, 34, 15, 26, 32, 4, 7, 9, 32, 26, 15, 6, 6, 15, 14, 30, 15, 21, 26, 29, 16, 15, 27, 7, 19, 32, 17]",50,0.1,1024,4,35
198,32,69.0,1694,0.45285599993076175,"[15, 28, 5, 21, 26, 21, 26, 15, 26, 29, 15, 26, 4, 18, 15, 28, 26, 26, 15, 6, 6, 15, 15, 30, 15, 21, 26, 29, 23, 15, 21, 15, 27, 6, 0]",50,0.1,1024,4,35
199,64,92.0,3337,0.8408861999632791,"[15, 21, 15, 21, 26, 21, 26, 15, 15, 29, 15, 26, 17, 17, 15, 21, 26, 26, 15, 6, 6, 15, 15, 34, 15, 21, 26, 29, 23, 15, 21, 15, 26, 6, 17]",50,0.1,1024,4,35
200,128,131.0,6616,1.5776342999888584,"[15, 21, 15, 21, 26, 21, 26, 15, 15, 26, 15, 15, 21, 15, 15, 21, 26, 15, 15, 6, 6, 15, 15, 30, 15, 21, 26, 29, 15, 15, 21, 15, 15, 21, 17]",50,0.1,1024,4,35
201,256,207.0,13152,3.029953399905935,"[15, 15, 15, 15, 15, 21, 26, 15, 15, 26, 15, 15, 21, 15, 15, 21, 26, 15, 15, 6, 6, 15, 15, 15, 15, 21, 15, 15, 15, 15, 21, 15, 15, 21, 17]",50,0.1,1024,4,35
202,512,272.0,26216,5.9282069999026135,"[15, 15, 15, 15, 15, 21, 6, 15, 15, 15, 15, 15, 21, 15, 15, 21, 15, 15, 15, 6, 6, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 15, 15, 15, 21]",50,0.1,1024,4,35
203,1024,400.0,45858,10.329642099910416,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 21, 15, 15, 21, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",50,0.1,1024,4,35
204,0,16.0,50,0.010729899979196489,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.2,1024,4,35
205,1,24.0,102,0.04547459993045777,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",50,0.2,1024,4,35
206,2,24.0,153,0.07540640002116561,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",50,0.2,1024,4,35
207,4,27.0,257,0.11834960000123829,"[17, 22, 26, 9, 28, 15, 31, 9, 22, 17, 8, 10, 30, 18, 28, 9, 1, 21, 26, 11, 29, 22, 20, 7, 22, 9, 26, 22, 16, 27, 22, 5, 9, 17, 26]",50,0.2,1024,4,35
208,8,30.0,462,0.21086400002241135,"[17, 34, 8, 8, 34, 5, 8, 34, 10, 7, 29, 32, 10, 10, 16, 19, 19, 34, 16, 6, 4, 8, 22, 5, 22, 1, 17, 34, 24, 27, 22, 29, 8, 29, 8]",50,0.2,1024,4,35
209,16,43.0,874,0.32980720000341535,"[17, 34, 8, 8, 34, 5, 8, 34, 10, 7, 8, 17, 10, 7, 16, 20, 19, 34, 16, 6, 4, 8, 8, 5, 23, 10, 17, 34, 29, 27, 22, 29, 8, 17, 8]",50,0.2,1024,4,35
210,32,67.0,1700,0.5179554999340326,"[17, 34, 8, 8, 34, 5, 8, 34, 5, 17, 8, 17, 25, 7, 2, 8, 19, 34, 26, 17, 5, 8, 8, 5, 25, 1, 17, 34, 29, 5, 22, 5, 8, 17, 8]",50,0.2,1024,4,35
211,64,92.0,3341,0.8983771000057459,"[17, 34, 8, 8, 34, 5, 8, 34, 5, 17, 8, 17, 25, 0, 34, 8, 34, 34, 8, 17, 8, 8, 8, 5, 25, 1, 17, 8, 5, 5, 22, 5, 8, 17, 8]",50,0.2,1024,4,35
212,128,125.0,6616,1.6154571999795735,"[5, 34, 8, 8, 5, 5, 8, 34, 5, 17, 8, 17, 25, 19, 34, 8, 34, 34, 8, 17, 8, 8, 8, 5, 5, 8, 5, 8, 5, 5, 5, 5, 8, 17, 8]",50,0.2,1024,4,35
213,256,245.0,13167,3.045891899964772,"[5, 8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 5, 8, 7, 8, 8, 5, 34, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 5, 5, 5, 8, 8, 8]",50,0.2,1024,4,35
214,512,428.0,26236,5.867347399936989,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 18, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",50,0.2,1024,4,35
215,1024,428.0,33376,7.420157499960624,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 18, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",50,0.2,1024,4,35
216,0,16.0,50,0.009792799944989383,"[5, 1, 23, 8, 9, 30, 3, 0, 21, 21, 9, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.5,1024,4,35
217,1,24.0,102,0.039654199965298176,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",50,0.5,1024,4,35
218,2,24.0,153,0.06961119989864528,"[22, 28, 12, 16, 12, 12, 27, 15, 26, 7, 27, 25, 13, 4, 3, 12, 32, 26, 6, 17, 17, 15, 15, 34, 28, 12, 26, 2, 23, 15, 21, 26, 9, 25, 8]",50,0.5,1024,4,35
219,4,26.0,256,0.1153317999560386,"[18, 10, 8, 23, 18, 13, 14, 11, 0, 3, 20, 14, 18, 29, 19, 18, 18, 31, 3, 17, 14, 18, 5, 19, 15, 33, 0, 22, 20, 14, 7, 23, 5, 23, 0]",50,0.5,1024,4,35
220,8,41.0,463,0.181349299964495,"[15, 28, 12, 21, 12, 15, 4, 15, 29, 29, 2, 25, 29, 4, 3, 12, 26, 26, 15, 12, 12, 28, 21, 34, 28, 12, 21, 0, 31, 15, 7, 26, 9, 29, 15]",50,0.5,1024,4,35
221,16,53.0,874,0.28662999998778105,"[18, 10, 13, 18, 18, 13, 14, 14, 34, 14, 27, 14, 16, 7, 28, 18, 18, 31, 14, 16, 14, 18, 5, 34, 18, 1, 21, 16, 20, 14, 7, 14, 9, 18, 0]",50,0.5,1024,4,35
